sample,chrom,position,read_id,mean_current,std_current,dwell_time,n_samples
modified,5mers_rand_ref_adapter_01,38,0b01143a-18dc-41ef-a7db-c0dcd3b47d6d,937.3333333333334,4.2295258468165065,0.0012,6
modified,5mers_rand_ref_adapter_01,38,0c15edfc-f2d5-4514-9eb8-6a7b2cd8e123,1149.0,16.6332999331662,0.0012,6
modified,5mers_rand_ref_adapter_01,38,0c63983f-f478-4678-9d72-756200384455,915.8888888888888,8.67876648230156,0.0072,36
modified,5mers_rand_ref_adapter_01,38,0c8012fb-5428-413d-8f87-e742c0fe8105,929.4444444444443,20.451085877777903,0.0036,18
modified,5mers_rand_ref_adapter_01,38,0c90849a-58fd-4e15-a7ee-b2cefeed9337,920.3333333333334,25.82419193099542,0.0024,12
modified,5mers_rand_ref_adapter_01,38,0d5edb0f-2474-403e-86a5-65b39ab9bc94,900.6666666666666,24.864074931962023,0.0012,6
modified,5mers_rand_ref_adapter_01,38,0d72179a-93c5-4988-a22f-6e161dcd9504,950.0833333333334,24.49985827623408,0.0024,12
modified,5mers_rand_ref_adapter_01,38,0d97311f-0f87-43a6-ba26-6bcb63c4dee2,892.3333333333334,4.533823502911814,0.0012,6
modified,5mers_rand_ref_adapter_01,38,0e87feeb-401c-4aee-9925-cd2f8e9b20c3,949.5,7.973915809270458,0.0012,6
modified,5mers_rand_ref_adapter_01,38,0eb0f7d1-81a3-4bf5-8ccd-f797208ef241,878.4166666666666,30.13983613462791,0.0024,12
modified,5mers_rand_ref_adapter_01,38,0eea2355-90b5-4191-9edb-607cc45eb114,899.6666666666666,10.354816378006044,0.0084,42
modified,5mers_rand_ref_adapter_01,38,0fe7f5f3-061c-442d-ba49-d1dd151a8ff3,916.1666666666666,12.116334245783891,0.0012,6
modified,5mers_rand_ref_adapter_01,38,1057bd2e-e4bf-4ba4-b7f0-cab8316836bd,896.7222222222222,25.42047633865169,0.0036,18
modified,5mers_rand_ref_adapter_01,38,10a3b6cf-367b-4fa9-9d3e-d1ee6aae58ed,924.5,17.134273644754636,0.0024,12
modified,5mers_rand_ref_adapter_01,38,10ee2c72-da85-4777-8b3e-d06d50fc551b,900.1111111111111,25.518814168044912,0.0036,18
modified,5mers_rand_ref_adapter_01,38,110b25da-8ee0-40aa-9c2d-74dfce57d4a4,932.6666666666666,10.225241100118645,0.0024,12
modified,5mers_rand_ref_adapter_01,38,1111af85-4c74-47f4-a1f4-323dc4e95578,945.2222222222222,75.2857929312294,0.0036,18
modified,5mers_rand_ref_adapter_01,38,113376b2-c439-4c10-b3e3-83f0ef511fb0,918.6666666666666,9.994442900376631,0.0012,6
modified,5mers_rand_ref_adapter_01,38,117d4b97-bb8b-4443-8dea-472455380bfd,1150.3333333333333,20.10527846666696,0.0012,6
modified,5mers_rand_ref_adapter_01,38,1197beb8-7949-4084-a00f-5175598db9ca,899.5833333333334,7.761640004248816,0.0024,12
modified,5mers_rand_ref_adapter_01,38,11ab9e9b-6399-4741-a398-de98fd4c4ef3,937.0,9.9079092984679,0.0024,12
modified,5mers_rand_ref_adapter_01,38,11b7687f-8eb9-4df1-bdfc-4496c9fcc462,929.1666666666666,19.42578469743529,0.0036,18
modified,5mers_rand_ref_adapter_01,38,124089a7-f1af-424a-a849-286779fbfe26,883.6666666666666,74.08478626246792,0.0012,6
modified,5mers_rand_ref_adapter_01,38,126a0a0d-d7b9-4f6a-8f39-64ed6a77a21a,832.5416666666666,40.83807370443529,0.0048,24
modified,5mers_rand_ref_adapter_01,38,126e71a0-268d-41f2-ab2b-7b740514abaf,976.2666666666668,90.6321993308976,0.006,30
modified,5mers_rand_ref_adapter_01,38,12bdf85c-ad97-4214-ac1d-b76567657f16,1043.9166666666667,58.19429859435449,0.0024,12
modified,5mers_rand_ref_adapter_01,38,13645791-d45a-4083-b004-7ffe3e7937fb,831.8333333333334,64.93950176039918,0.0012,6
modified,5mers_rand_ref_adapter_01,38,139fa9e0-48b9-45f8-8fe3-d7d02b962972,892.3333333333334,22.543784558547888,0.0012,6
modified,5mers_rand_ref_adapter_01,38,13c48d70-0c43-4cdb-bf93-7eaff06f272f,946.0,11.0,0.0012,6
modified,5mers_rand_ref_adapter_01,38,14be2969-e382-4cf6-a7b2-3ce35138f9df,875.7777777777778,26.345051307504825,0.0036,18
modified,5mers_rand_ref_adapter_01,38,15ec0a70-1461-4f43-8938-fe0808105b69,937.0833333333334,9.0503990090063,0.0024,12
modified,5mers_rand_ref_adapter_01,38,166af460-0002-4f89-8b23-18bce0b54ad0,922.6666666666666,15.0996688705415,0.0036,18
modified,5mers_rand_ref_adapter_01,38,167ee856-a6a2-4814-a5fb-5f3d3a350e79,1160.7777777777778,11.17813120713613,0.0036,18
modified,5mers_rand_ref_adapter_01,38,169795fc-2a89-4589-ae01-67d830ab97ca,1089.5833333333333,23.04147829941088,0.0024,12
modified,5mers_rand_ref_adapter_01,38,16fe7999-92c9-482b-8d17-507d2b7971fc,993.0,11.51810169544733,0.0012,6
modified,5mers_rand_ref_adapter_01,38,17b290c1-3411-48ff-875f-c98c387d29c2,993.0555555555557,61.3464408296776,0.0036,18
modified,5mers_rand_ref_adapter_01,38,18349317-8cf8-4d14-998a-02f3a8a66fbe,876.6666666666666,27.869736672997508,0.0024,12
modified,5mers_rand_ref_adapter_01,38,183fdf2e-4ac1-4ad0-8d21-1fa332edb565,916.5833333333334,7.454957336490189,0.0024,12
modified,5mers_rand_ref_adapter_01,38,1851f59e-0e06-4084-b2c4-61dda0eb991e,936.3333333333334,7.520342781785652,0.0012,6
modified,5mers_rand_ref_adapter_01,38,18d288ff-5038-4651-b3b5-5f6657eca123,871.5555555555555,8.07755616385593,0.0036,18
modified,5mers_rand_ref_adapter_01,38,18e3e171-19e5-4a4c-9e70-0d6ecab9cefb,1074.75,6.404750840847233,0.0024,12
modified,5mers_rand_ref_adapter_01,38,19636b2e-23ef-46cd-bb29-77b31e78d358,1120.3333333333333,63.8883574857127,0.0024,12
modified,5mers_rand_ref_adapter_01,38,198d9b09-b364-42e3-b4fc-cd210779aa1f,903.6666666666666,10.036046144883064,0.0048,24
modified,5mers_rand_ref_adapter_01,38,1a11f8d8-10f2-41ca-aa2b-67e78cd7dc4b,1043.0,62.527327359056905,0.0012,6
modified,5mers_rand_ref_adapter_01,38,1a26210f-d2a9-402f-9fe4-453e071be159,913.75,15.232230084046568,0.0024,12
modified,5mers_rand_ref_adapter_01,38,1a3e55b3-3abc-4798-85a7-9510706f5b1d,892.7083333333334,20.33977869157436,0.0048,24
modified,5mers_rand_ref_adapter_01,38,1a99c0e6-deee-4d36-880f-7b1c12a49ee2,980.4166666666666,7.750896005552448,0.0024,12
modified,5mers_rand_ref_adapter_01,38,1b4accd2-4421-41dd-9535-756ce98669d8,907.1666666666666,41.66299983865247,0.0036,18
modified,5mers_rand_ref_adapter_01,38,1bbc74ea-301d-4d85-a6f2-30074455bd6d,909.6666666666666,7.363574011458175,0.0024,12
modified,5mers_rand_ref_adapter_01,38,1c1b6e0b-3517-4d47-81db-3da9040c5eb8,1068.25,23.09085316743407,0.0024,12
modified,5mers_rand_ref_adapter_01,38,1c1fb357-517d-437a-9390-7fe777e70645,923.8333333333334,14.316850988336164,0.0024,12
modified,5mers_rand_ref_adapter_01,38,1c36b5ae-a414-4d85-8cc5-9ee19845847b,924.7083333333334,9.275771156920351,0.0048,24
modified,5mers_rand_ref_adapter_01,38,1c49350f-f4aa-4b34-b6a9-e19b1e9e81b1,940.3333333333334,6.847546194724712,0.0012,6
modified,5mers_rand_ref_adapter_01,38,1ca80ed0-b62e-45f1-9d15-2ccd695fe84c,912.5833333333334,10.515530841992186,0.0024,12
modified,5mers_rand_ref_adapter_01,38,1cab2f4b-2f7e-480c-a0e3-14f58265627b,923.25,20.35569125985818,0.0024,12
modified,5mers_rand_ref_adapter_01,38,1cb4c2dd-dea8-4b21-9683-adb73a4d54f8,905.6666666666666,15.129074290546956,0.0024,12
modified,5mers_rand_ref_adapter_01,38,1cd4c04a-eef1-4814-8165-cbaf902ffff0,905.6666666666666,17.885437900395083,0.0012,6
modified,5mers_rand_ref_adapter_01,38,1cef5857-84cb-49bd-b99b-4e6f66767c9f,916.9166666666666,8.200186312246544,0.0024,12
modified,5mers_rand_ref_adapter_01,38,1d29f55a-c85d-4336-a528-6fa6c2c46be1,867.25,37.39680244798121,0.0024,12
modified,5mers_rand_ref_adapter_01,38,1dc32832-f953-49a4-8d24-48f85e4b3120,972.3333333333334,9.392668535736911,0.0036,18
modified,5mers_rand_ref_adapter_01,38,1dce91e1-b6ca-443f-abfe-86b65027cf6b,911.1666666666666,13.062882104990802,0.0024,12
modified,5mers_rand_ref_adapter_01,38,1de81d98-43a0-4b19-a593-32b767058b07,985.5,98.78891638235535,0.0024,12
modified,5mers_rand_ref_adapter_01,38,1df94bff-b2fd-40ba-a8f9-9210d077c55b,894.3333333333334,40.69671021375342,0.0012,6
modified,5mers_rand_ref_adapter_01,38,1e8f058d-ad75-4766-b99e-43e317d21e9c,932.7666666666668,8.819234030735826,0.006,30
modified,5mers_rand_ref_adapter_01,38,1ec4e06a-57d3-4d18-a83f-34b347e619d3,1146.3333333333333,14.366241293006636,0.0024,12
modified,5mers_rand_ref_adapter_01,38,1f3a05a9-b6e8-40e0-95c5-549d5d796015,903.0,40.683739585572354,0.0024,12
modified,5mers_rand_ref_adapter_01,38,1fae1c44-3395-4df3-9bbb-e91f2fc365e6,952.5,9.069178573608529,0.0012,6
modified,5mers_rand_ref_adapter_01,38,2003faf4-8bbb-4d93-8a43-476a71a38f53,1028.7222222222222,92.94969102545954,0.0036,18
modified,5mers_rand_ref_adapter_01,38,2052c29b-4e96-4617-b8c2-80e1435230e3,939.8333333333334,7.266743118863881,0.0012,6
modified,5mers_rand_ref_adapter_01,38,20e85f96-1f17-4e44-89bb-395099b342db,916.25,74.23512757897481,0.0024,12
modified,5mers_rand_ref_adapter_01,38,213ae25a-16f9-4086-afaa-da3bca3d7ed7,945.6666666666666,5.587684871413404,0.0012,6
modified,5mers_rand_ref_adapter_01,38,213f05a0-e3bb-4048-a6f8-77192e1448f4,844.5,83.65713757155851,0.006,30
modified,5mers_rand_ref_adapter_01,38,215226f7-08ab-4ae8-9fc3-a10814bd62d9,929.6666666666666,18.56220772310113,0.0012,6
modified,5mers_rand_ref_adapter_01,38,215900d3-abe5-46ce-bd3f-797d4f3f142e,994.5833333333334,19.302237924367446,0.0024,12
modified,5mers_rand_ref_adapter_01,38,2168ac32-8622-438c-ae52-1319b5f4cfda,924.5833333333334,8.321241226857659,0.0024,12
modified,5mers_rand_ref_adapter_01,38,21a164d9-8a5c-4bba-b46f-ff01b033c544,849.0555555555555,28.603558873799493,0.0036,18
modified,5mers_rand_ref_adapter_01,38,21cd30fc-597f-4e21-addf-858df37d890c,907.5,24.47277398797829,0.0024,12
modified,5mers_rand_ref_adapter_01,38,2217ac90-14ca-4e44-9648-151c6af5e31b,910.5833333333334,21.94105107377999,0.0024,12
modified,5mers_rand_ref_adapter_01,38,2274b3ae-9dea-44d0-adcd-a8968dc0ba49,937.0,11.180339887498947,0.0012,6
modified,5mers_rand_ref_adapter_01,38,2274dd1d-6c25-4a6f-8dd3-73d5c9e4d695,916.8333333333334,13.06925994674356,0.0012,6
modified,5mers_rand_ref_adapter_01,38,22a333df-ee4b-47bc-bf5f-5221f8df2d44,886.8333333333334,14.62778938261767,0.0024,12
modified,5mers_rand_ref_adapter_01,38,22b12477-a8f1-4b51-a4ad-fd106e734dda,959.0,9.626352718795768,0.0012,6
modified,5mers_rand_ref_adapter_01,38,22fe35f4-3c2e-4e27-8a8f-fa132372b8b1,1090.888888888889,99.22303097841352,0.0036,18
modified,5mers_rand_ref_adapter_01,38,2304f776-646f-486d-9f2e-e9dd3a713b83,1008.5833333333334,55.06126638169119,0.0024,12
modified,5mers_rand_ref_adapter_01,38,2344721a-f211-4bb5-b3ba-c29a06530e77,888.0,9.746794344808963,0.0024,12
modified,5mers_rand_ref_adapter_01,38,2350010a-ae84-4ed6-8115-20e94e7b9a2d,866.9444444444445,18.748250947228303,0.0036,18
modified,5mers_rand_ref_adapter_01,38,2370fab4-2025-44d3-a241-7d33e6a62361,906.5,10.673175097723576,0.0012,6
modified,5mers_rand_ref_adapter_01,38,23ce6aee-4cc8-418d-93fd-d6b43d04f6be,923.5833333333334,6.824689655133697,0.0024,12
modified,5mers_rand_ref_adapter_01,38,23ee3555-147d-47c4-91db-b3a7b0672bda,925.5,10.634064760632848,0.0024,12
modified,5mers_rand_ref_adapter_01,38,24c4997e-42df-488c-9e46-55b4a2506979,931.4166666666666,10.602345128424288,0.0024,12
modified,5mers_rand_ref_adapter_01,38,24c806a6-f46b-40db-97bf-2ca2bfc2fd66,941.3333333333334,8.59586463881842,0.0012,6
modified,5mers_rand_ref_adapter_01,38,24e70c30-9816-4307-b68d-3268df91132f,904.6666666666666,8.768630958643937,0.0012,6
modified,5mers_rand_ref_adapter_01,38,24ece31a-93c2-4258-8c85-a8fdeac0e72a,973.1666666666666,6.370504951205465,0.0036,18
modified,5mers_rand_ref_adapter_01,38,252aea2a-e071-4743-98e1-d0d1f533d36b,665.8333333333334,4.913134324327892,0.0012,6
modified,5mers_rand_ref_adapter_01,38,2541fc87-4952-4434-bb91-e0f59eefc2b5,923.25,19.15778779852552,0.0024,12
modified,5mers_rand_ref_adapter_01,38,25e6ff0b-a848-417d-ad8f-8bc00425229f,936.0,10.923979738782624,0.0012,6
modified,5mers_rand_ref_adapter_01,38,26509fb6-47f6-4852-9acf-4d0ce8f5d9c8,935.75,8.98262211161084,0.0024,12
modified,5mers_rand_ref_adapter_01,38,26ba5994-b46a-4278-90a7-4a977ddd470d,1080.0416666666667,67.01522163326445,0.0048,24
modified,5mers_rand_ref_adapter_01,38,26c10c53-2d3a-4f49-8a38-b69210033dfc,924.0,19.638397762207248,0.0036,18
modified,5mers_rand_ref_adapter_01,38,26f4b8b6-113b-4e56-821d-cc7d00032a7c,987.9583333333334,11.617082130303729,0.0048,24
modified,5mers_rand_ref_adapter_01,38,2719bf1d-821e-458e-936e-b17d73eae490,869.3333333333334,38.02630668366309,0.0036,18
modified,5mers_rand_ref_adapter_01,38,271afa97-268a-4a35-bfa0-9d0a7ee19e47,928.3333333333334,37.57954526364339,0.0012,6
modified,5mers_rand_ref_adapter_01,38,2748913f-2e3a-4aed-ab1c-d610017d82c3,1025.7222222222222,72.2148073116707,0.0036,18
modified,5mers_rand_ref_adapter_01,38,274bd126-4128-4612-a096-35da2724ad45,880.8333333333334,33.44356772568116,0.0012,6
modified,5mers_rand_ref_adapter_01,38,276d9270-707f-4038-8fee-11c4f42a0f70,943.0833333333334,6.957709552878895,0.0024,12
modified,5mers_rand_ref_adapter_01,38,278ce44e-27d5-4c74-8b98-3416c87e1c0d,941.8888888888888,10.21376461713902,0.0036,18
modified,5mers_rand_ref_adapter_01,38,27c113ae-7ddd-4033-b72d-57d0ad8444b4,891.3333333333334,20.941718065993427,0.0012,6
modified,5mers_rand_ref_adapter_01,38,281b0bec-6cc1-4b43-a87d-86012211a644,937.5555555555557,10.771475820797477,0.0036,18
modified,5mers_rand_ref_adapter_01,38,283b2350-4fc3-4089-9b9e-0d625cb826b1,896.5833333333334,45.822953370069406,0.0024,12
modified,5mers_rand_ref_adapter_01,38,2857c5b0-44c6-4c56-801f-c410b86871b5,900.5,31.85252475602732,0.0012,6
modified,5mers_rand_ref_adapter_01,38,286b03ee-8ac4-4402-bf1e-2aa91da0e8db,550.1666666666666,26.01548684064082,0.0024,12
modified,5mers_rand_ref_adapter_01,38,2873d2f0-656f-4b81-8e5b-185296eb9a9b,917.2222222222222,31.89488909868294,0.0036,18
modified,5mers_rand_ref_adapter_01,38,28b53658-9b98-4ef0-8534-77c8c5026cf9,929.4444444444443,13.985000783467273,0.0036,18
modified,5mers_rand_ref_adapter_01,38,291bc558-e285-4a16-8c5d-89e39b2874ff,930.4166666666666,7.029204949510452,0.0024,12
modified,5mers_rand_ref_adapter_01,38,29eb0b71-b910-4d73-9bce-6229a1b3f1f6,947.2222222222222,11.428791884998924,0.0072,36
modified,5mers_rand_ref_adapter_01,38,2a3144cc-ca48-46e2-a54d-ad2a2807d6c4,907.5,7.22841614740048,0.0012,6
modified,5mers_rand_ref_adapter_01,38,2a4fbf90-de02-4f18-adf4-f53a53d3c149,911.5,6.776183783418707,0.0012,6
modified,5mers_rand_ref_adapter_01,38,2ade8e1e-fd7b-46b4-8b3a-aecfdaacf628,911.8333333333334,5.639641438562877,0.0012,6
modified,5mers_rand_ref_adapter_01,38,2af11bd6-f972-4b0f-b887-cb77260d24e4,946.0,15.748015748023622,0.0012,6
modified,5mers_rand_ref_adapter_01,38,2bee0c39-d26e-446a-a1dc-3f6d76ab4e5d,922.3333333333334,5.9907335852038095,0.0024,12
modified,5mers_rand_ref_adapter_01,38,2bf8b110-1e71-4bc8-9cc6-0dcaf894248a,959.5,8.440971508067067,0.0012,6
modified,5mers_rand_ref_adapter_01,38,2c2a64e3-37bf-4362-b3e6-f85589957a62,1088.5,87.94851036936599,0.0168,84
modified,5mers_rand_ref_adapter_01,38,2c60eb15-df21-498a-8a05-30b60c21ead7,881.3333333333334,25.49291840666519,0.0012,6
modified,5mers_rand_ref_adapter_01,38,2ca44e4e-4ef5-4c67-aa37-6188042312ac,953.375,8.061288668693114,0.0144,72
modified,5mers_rand_ref_adapter_01,38,2cf2a712-6fa5-411f-90f7-31be3178bbdc,959.25,8.771402396424417,0.0048,24
modified,5mers_rand_ref_adapter_01,38,2cf3f555-626b-4a8b-a0c1-3b1e8cd2929e,929.6666666666666,12.909944487358056,0.0036,18
modified,5mers_rand_ref_adapter_01,38,2d92b7ba-a508-49e8-92b1-498c31434832,714.6666666666666,9.195409482755814,0.0012,6
modified,5mers_rand_ref_adapter_01,38,2e01e58f-354e-4417-847f-dbd2a0d47a02,947.4444444444443,9.838824581005726,0.0036,18
modified,5mers_rand_ref_adapter_01,38,2e0c4cd6-03c9-4f6b-b14b-a9d4e5c67cd7,940.3333333333334,6.835365551469958,0.0024,12
modified,5mers_rand_ref_adapter_01,38,2e28824f-a503-4805-97d5-0a0c31526284,892.7222222222222,16.349670589802773,0.0036,18
modified,5mers_rand_ref_adapter_01,38,2e772b85-234b-4b4e-880b-2bad31c6df91,933.5,5.737304826019502,0.0012,6
modified,5mers_rand_ref_adapter_01,38,2e9f6130-78f4-4643-b4bb-457b9a797ccd,894.6666666666666,12.538828582536018,0.0024,12
modified,5mers_rand_ref_adapter_01,38,2eab2436-d99a-4d97-b951-f6d6d60081b8,929.5,11.109305408830323,0.0024,12
